20191029_streetlight_row_165,1541240,Feature Lighting - Little Bourke Street between Exhibition Street and Russell Street,13,14,Pole: Multiple Fixed,-37.81117193742885,144.96990635989337
20191029_streetlight_row_166,1544266,Feature Lighting - Birrarung Marr,9,0,Pole: Multiple Fixed,-37.81896579889063,144.9741683760561
20191029_streetlight_row_167,1541011,Feature Lighting - Spencer Street Railway,3,0,Pole: Multiple Fixed,-37.81805637839071,144.9507406353725
20191029_streetlight_row_168,1348375,Feature Lighting - Docklands,5,70,Inground,-37.823423573114894,144.9430549118168
20191029_streetlight_row_169,1487783,Feature Lighting - Docklands,0,0,no_data,-37.81510764858895,144.9415643098521
20191029_streetlight_row_170,1544839,Feature Lighting - Riverside Quay Reserve,9,0,Pole: Multiple Fixed,-37.820940067022875,144.9643769860117
20191029_streetlight_row_171,1347253,Feature Lighting - Docklands,1,500,Building Facade,-37.81683735786516,144.94346206661976
20191029_streetlight_row_172,1542480,Feature Lighting - Birrarung Marr,9,0,Pole: Multiple Fixed,-37.819270538010045,144.97449902872663
20191029_streetlight_row_173,1502798,Feature Lighting - Southbank,0,70,Pole: Multiple Fixed,-37.81990097052859,144.96667403839004
20191029_streetlight_row_174,1543574,Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing,9,0,Pole: Multiple Fixed,-37.82262327109075,144.94635523637004
20191029_streetlight_row_175,1543132,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,0,Pole: Multiple Fixed,-37.823951426551346,144.9473173861738
20191029_streetlight_row_176,1347282,Feature Lighting - Docklands,1,0,Canopy,-37.817351293275486,144.95253842092973
20191029_streetlight_row_177,1346578,Feature Lighting - Docklands,3,36,Parapet,-37.81762513588933,144.9488934262576
20191029_streetlight_row_178,1346980,Feature Lighting - Docklands,1,0,Bridge Beam,-37.82106550781638,144.9544603924498
20191029_streetlight_row_179,1346820,Feature Lighting - Docklands,1,0,Canopy,-37.81765569973253,144.9510888376545
20191029_streetlight_row_180,1544848,Feature Lighting - Swanston Street between Flinders Lane and Collins Street,13,14,Pole: Multiple Fixed,-37.816355987533846,144.9671128392046
20191029_streetlight_row_181,1347038,Feature Lighting - Docklands,1,0,Inground,-37.824797229064174,144.94733960725094
20191029_streetlight_row_182,1347542,Feature Lighting - Docklands,5,70,Inground,-37.814049614555685,144.9425345110085
20191029_streetlight_row_183,1487645,Feature Lighting - Docklands,0,0,no_data,-37.82019782301921,144.94484499756217
20191029_streetlight_row_184,1541852,Feature Lighting -,0,0,Pole: Multiple Fixed,-37.823819667204084,144.95212460218414
20191029_streetlight_row_185,1540398,Feature Lighting -,9,200,Pole: Multiple Fixed,-37.82056814945794,144.95923545056726
20191029_streetlight_row_186,1346556,Feature Lighting - Docklands,5,70,Inground,-37.81864696472549,144.94603194879127
20191029_streetlight_row_187,1541757,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.823897556291946,144.94729493879282
20191029_streetlight_row_188,1539499,Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane,10,14,Pole: Multiple Fixed,-37.824645650360864,144.94550949952216
20191029_streetlight_row_189,1539662,Feature Lighting - Merchant Street between Bourke Street and Victoria Harbour Promenade,9,0,Pole: Multiple Fixed,-37.81919292454653,144.94348068371195
20191029_streetlight_row_190,1541389,Feature Lighting - Flinders Lane between Russell Street and Swanston Street,13,14,Pole: Multiple Fixed,-37.81637929533298,144.96714100239535
20191029_streetlight_row_191,1544387,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.82291119938409,144.94711222381818
20191029_streetlight_row_192,1539273,Feature Lighting -,3,14,Pole: Multiple Fixed,-37.82388886515929,144.94363162388632
20191029_streetlight_row_193,1541263,Feature Lighting - Little Bourke Street between Exhibition Street and Russell Street,13,14,Pole: Multiple Fixed,-37.81177056386356,144.96785178778902
